approach,frequency,deviceType,iteration,timestamp,latency_ms,memory_mb,accuracy_percent,throughput_obs_sec,observations_processed,execution_time_ms,error
fetching-client-side,128Hz,wearable,4,2025-09-17T08:16:13.927Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for fetching-client-side: Error: Cannot find module '../approaches/StreamingQueryFetchingClientSideApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
fetching-client-side,128Hz,wearable,5,2025-09-17T08:16:13.927Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for fetching-client-side: Error: Cannot find module '../approaches/StreamingQueryFetchingClientSideApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,4Hz,smartphone,1,2025-09-17T08:16:13.927Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,4Hz,smartphone,2,2025-09-17T08:16:13.927Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,4Hz,smartphone,3,2025-09-17T08:16:13.927Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,4Hz,smartphone,4,2025-09-17T08:16:13.927Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,4Hz,smartphone,5,2025-09-17T08:16:13.927Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,4Hz,wearable,1,2025-09-17T08:16:13.927Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,4Hz,wearable,2,2025-09-17T08:16:13.927Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,4Hz,wearable,3,2025-09-17T08:16:13.927Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,4Hz,wearable,4,2025-09-17T08:16:13.927Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,4Hz,wearable,5,2025-09-17T08:16:13.927Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,8Hz,smartphone,1,2025-09-17T08:16:13.927Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,8Hz,smartphone,2,2025-09-17T08:16:13.927Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,8Hz,smartphone,3,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,8Hz,smartphone,4,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,8Hz,smartphone,5,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,8Hz,wearable,1,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,8Hz,wearable,2,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,8Hz,wearable,3,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,8Hz,wearable,4,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,8Hz,wearable,5,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,16Hz,smartphone,1,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,16Hz,smartphone,2,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,16Hz,smartphone,3,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,16Hz,smartphone,4,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,16Hz,smartphone,5,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,16Hz,wearable,1,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,16Hz,wearable,2,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,16Hz,wearable,3,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,16Hz,wearable,4,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,16Hz,wearable,5,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,32Hz,smartphone,1,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,32Hz,smartphone,2,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,32Hz,smartphone,3,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,32Hz,smartphone,4,2025-09-17T08:16:13.928Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,32Hz,smartphone,5,2025-09-17T08:16:13.931Z,2.59,-1.00,N/A,-1.00,-1,2.59,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,32Hz,wearable,1,2025-09-17T08:16:13.931Z,0.05,-1.00,N/A,-1.00,-1,0.05,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,32Hz,wearable,2,2025-09-17T08:16:13.931Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,32Hz,wearable,3,2025-09-17T08:16:13.931Z,0.06,-1.00,N/A,-1.00,-1,0.06,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,32Hz,wearable,4,2025-09-17T08:16:13.931Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,32Hz,wearable,5,2025-09-17T08:16:13.931Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,64Hz,smartphone,1,2025-09-17T08:16:13.931Z,0.04,-1.00,N/A,-1.00,-1,0.04,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,64Hz,smartphone,2,2025-09-17T08:16:13.931Z,0.05,-1.00,N/A,-1.00,-1,0.05,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,64Hz,smartphone,3,2025-09-17T08:16:13.931Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,64Hz,smartphone,4,2025-09-17T08:16:13.931Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,64Hz,smartphone,5,2025-09-17T08:16:13.931Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,64Hz,wearable,1,2025-09-17T08:16:13.932Z,0.05,-1.00,N/A,-1.00,-1,0.05,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,64Hz,wearable,2,2025-09-17T08:16:13.932Z,0.04,-1.00,N/A,-1.00,-1,0.04,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,64Hz,wearable,3,2025-09-17T08:16:13.932Z,0.03,-1.00,N/A,-1.00,-1,0.03,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,64Hz,wearable,4,2025-09-17T08:16:13.932Z,0.05,-1.00,N/A,-1.00,-1,0.05,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,64Hz,wearable,5,2025-09-17T08:16:13.932Z,0.05,-1.00,N/A,-1.00,-1,0.05,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,128Hz,smartphone,1,2025-09-17T08:16:13.932Z,0.09,-1.00,N/A,-1.00,-1,0.09,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,128Hz,smartphone,2,2025-09-17T08:16:13.932Z,0.04,-1.00,N/A,-1.00,-1,0.04,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,128Hz,smartphone,3,2025-09-17T08:16:13.932Z,0.05,-1.00,N/A,-1.00,-1,0.05,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,128Hz,smartphone,4,2025-09-17T08:16:13.932Z,0.05,-1.00,N/A,-1.00,-1,0.05,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,128Hz,smartphone,5,2025-09-17T08:16:13.932Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,128Hz,wearable,1,2025-09-17T08:16:13.932Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,128Hz,wearable,2,2025-09-17T08:16:13.932Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,128Hz,wearable,3,2025-09-17T08:16:13.932Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
streaming-query-hive,128Hz,wearable,4,2025-09-17T08:16:13.932Z,0.02,-1.00,N/A,-1.00,-1,0.02,Error: Failed to load orchestrator for streaming-query-hive: Error: Cannot find module '../approaches/StreamingQueryHiveApproachOrchestrator'
Require stack:
- /Users/kushbisen/Code/streaming-query-hive/tools/experiments/run-frequency-experiment.ts
